time,date,open,high,low,close,volume,trade_count
00:00:00+00:00,2021-03-18,58975.98,60122.56,57024.0,57678.64,250.292898,8766.0
00:00:00+00:00,2021-03-19,57623.45,59459.94,56274.68,58143.3,256.335715,7701.0
00:00:00+00:00,2021-03-20,58040.59,59876.34,57832.25,58075.12,160.725485,6380.0
00:00:00+00:00,2021-03-21,58060.15,58571.99,55459.19,57330.95,174.825296,5109.0
00:00:00+00:00,2021-03-22,57392.09,58426.53,53701.96,54076.17,206.56348,8061.0
00:00:00+00:00,2021-03-23,54066.67,55829.74,53000.07,54387.68,225.545178,7466.0
00:00:00+00:00,2021-03-24,54303.69,57184.47,51000.0,52307.69,323.138914,11064.0
00:00:00+00:00,2021-03-25,52294.13,53228.87,50444.23,51304.0,316.578315,10526.0
00:00:00+00:00,2021-03-26,51311.64,55091.44,51283.54,55028.38,240.605987,8197.0
00:00:00+00:00,2021-03-27,55028.36,56632.08,53944.2,55839.0,194.577652,7090.0
00:00:00+00:00,2021-03-28,55823.71,56541.9,54687.88,55773.8,140.569613,5800.0
00:00:00+00:00,2021-03-29,55809.0,58401.15,54914.74,57611.51,212.479431,8357.0
00:00:00+00:00,2021-03-30,57677.07,59359.65,57076.67,58747.49,143.911921,6029.0
00:00:00+00:00,2021-03-31,58717.24,59787.24,56857.7,58773.06,261.078594,8377.0
00:00:00+00:00,2021-04-01,58747.08,59487.01,57943.49,58723.68,225.885576,8307.0
00:00:00+00:00,2021-04-02,58735.38,60171.61,58444.89,58980.0,278.604685,11159.0
00:00:00+00:00,2021-04-03,58958.71,59780.83,56897.85,57054.29,279.639129,8726.0
00:00:00+00:00,2021-04-04,57061.2,58482.2,56442.0,58179.83,244.953418,6933.0
00:00:00+00:00,2021-04-05,58236.24,59259.78,56801.82,59110.55,194.500456,7221.0
00:00:00+00:00,2021-04-06,59131.13,59500.0,57401.96,57995.35,372.22847,12585.0
00:00:00+00:00,2021-04-07,57995.35,58643.67,55470.1,55921.81,618.893009,24485.0
00:00:00+00:00,2021-04-08,55940.45,58144.15,55690.9,58070.47,239.497105,10193.0
00:00:00+00:00,2021-04-09,58081.86,58886.76,57660.43,58114.3,223.299192,9324.0
00:00:00+00:00,2021-04-10,58148.26,61353.31,57892.24,59776.67,460.593003,19853.0
00:00:00+00:00,2021-04-11,59779.45,60693.74,59231.65,60001.4,400.123347,15910.0
00:00:00+00:00,2021-04-12,60002.61,61259.43,59428.57,59870.0,341.193748,15405.0
00:00:00+00:00,2021-04-13,59870.0,63749.42,59826.57,63555.57,479.892121,21133.0
00:00:00+00:00,2021-04-14,63607.7,64853.59,61321.56,62940.36,738.306728,31823.0
00:00:00+00:00,2021-04-15,63019.42,63767.34,62038.65,63161.09,288.18601,14050.0
00:00:00+00:00,2021-04-16,63193.73,63510.88,60006.79,61345.0,698.337589,24064.0
00:00:00+00:00,2021-04-17,61345.0,62500.0,59608.3,60000.96,355.803604,15912.0
00:00:00+00:00,2021-04-18,60010.75,60366.84,51000.74,56155.11,1810.623187,53467.0
00:00:00+00:00,2021-04-19,56152.95,57513.51,54242.56,55607.18,761.96758,28622.0
00:00:00+00:00,2021-04-20,55623.02,57084.74,53353.6,56430.65,923.594545,31396.0
00:00:00+00:00,2021-04-21,56430.65,56756.47,53626.3,53788.72,636.905988,27635.0
00:00:00+00:00,2021-04-22,53806.36,55463.66,50481.03,51694.18,1169.265697,52103.0
00:00:00+00:00,2021-04-23,51692.95,52119.17,47509.6,51121.61,963.76669,38611.0
00:00:00+00:00,2021-04-24,51125.96,51186.03,48675.17,50042.37,455.961209,16213.0
00:00:00+00:00,2021-04-25,50082.49,50571.42,46957.72,49063.82,776.05531,26374.0
00:00:00+00:00,2021-04-26,49082.7,54333.33,48777.77,54019.14,867.406534,36385.0
00:00:00+00:00,2021-04-27,53991.9,55447.05,53248.44,55008.96,628.331125,21611.0
00:00:00+00:00,2021-04-28,55012.03,56427.44,53813.23,54831.52,576.4614,20688.0
00:00:00+00:00,2021-04-29,54871.95,55190.72,52328.22,53557.33,420.210864,15231.0
00:00:00+00:00,2021-04-30,53557.85,57915.1,53051.59,57707.15,599.026329,22288.0
00:00:00+00:00,2021-05-01,57698.27,58467.76,57003.72,57780.38,382.413561,14745.0
00:00:00+00:00,2021-05-02,57800.0,57913.32,56057.84,56577.85,374.101697,13597.0
00:00:00+00:00,2021-05-03,56577.85,58964.91,56463.54,57162.07,507.009012,19052.0
00:00:00+00:00,2021-05-04,57162.08,57189.19,53084.81,53206.25,853.466002,31009.0
00:00:00+00:00,2021-05-05,53196.41,57988.13,52914.2,57430.25,818.784275,29578.0
00:00:00+00:00,2021-05-06,57439.07,58358.14,55267.08,56404.09,633.36826,24677.0
00:00:00+00:00,2021-05-07,56410.73,58657.56,55219.66,57328.39,625.311178,25605.0
00:00:00+00:00,2021-05-08,57303.44,59615.9,56933.24,58861.73,548.632419,22971.0
00:00:00+00:00,2021-05-09,58881.25,59223.28,56266.44,58235.83,535.560584,19708.0
00:00:00+00:00,2021-05-10,58253.12,59516.44,53588.23,55815.35,916.84421,31315.0
00:00:00+00:00,2021-05-11,55795.74,56886.54,54484.15,56674.93,503.489901,22193.0
00:00:00+00:00,2021-05-12,56679.21,57995.75,48645.6,49734.81,852.650386,35495.0
00:00:00+00:00,2021-05-13,49666.15,51367.91,45825.78,49669.51,1946.043354,65324.0
00:00:00+00:00,2021-05-14,49651.56,51470.82,48830.57,49850.56,519.566248,23810.0
00:00:00+00:00,2021-05-15,49856.09,50689.76,46561.24,46764.44,520.721006,25401.0
00:00:00+00:00,2021-05-16,46764.43,49785.42,43879.82,46431.1,1076.519614,41060.0
00:00:00+00:00,2021-05-17,46413.31,46612.88,42113.36,43547.02,1342.450469,54120.0
00:00:00+00:00,2021-05-18,43584.18,45783.51,42252.71,42848.25,835.253153,37742.0
00:00:00+00:00,2021-05-19,42858.47,43586.43,30116.81,36653.5,3229.080039,110260.0
00:00:00+00:00,2021-05-20,36672.13,42415.23,34933.59,40517.63,2607.465859,87282.0
00:00:00+00:00,2021-05-21,40502.48,42201.52,33500.0,37269.42,2874.142127,92514.0
00:00:00+00:00,2021-05-22,37199.43,38831.23,35215.38,37459.95,1835.644948,69377.0
00:00:00+00:00,2021-05-23,37457.21,38272.17,31109.0,34646.69,2893.844956,93998.0
00:00:00+00:00,2021-05-24,34668.82,39916.7,34383.3,38800.0,1350.74981,49661.0
00:00:00+00:00,2021-05-25,38800.0,39802.98,36445.8,38346.31,1254.662927,50675.0
00:00:00+00:00,2021-05-26,38330.47,40834.13,37807.82,39229.25,1129.246372,41721.0
00:00:00+00:00,2021-05-27,39220.87,40397.39,37138.13,38517.1,1117.809695,37253.0
00:00:00+00:00,2021-05-28,38531.8,38868.51,34703.49,35648.81,1922.337302,59033.0
00:00:00+00:00,2021-05-29,35666.61,37306.11,33629.63,34598.17,2000.245242,48530.0
00:00:00+00:00,2021-05-30,34605.72,36497.16,33390.67,35644.74,804.187816,25127.0
00:00:00+00:00,2021-05-31,35623.36,37492.93,34159.81,37278.91,929.837321,25093.0
00:00:00+00:00,2021-06-01,37260.86,37907.9,35673.63,36661.22,863.296474,28565.0
00:00:00+00:00,2021-06-02,36699.03,38226.44,35937.84,37579.07,511.252851,17785.0
00:00:00+00:00,2021-06-03,37553.86,39467.3,37159.14,39235.62,501.372308,17162.0
00:00:00+00:00,2021-06-04,39249.74,39291.0,35580.6,36849.63,761.906576,25228.0
00:00:00+00:00,2021-06-05,36827.12,37909.11,34813.63,35520.64,692.967896,23088.0
00:00:00+00:00,2021-06-06,35520.63,36466.16,35229.93,35800.33,450.638409,14452.0
00:00:00+00:00,2021-06-07,35786.7,36796.64,33293.73,33574.51,736.999312,19521.0
00:00:00+00:00,2021-06-08,33551.19,34062.08,31007.99,33375.75,1135.773614,34230.0
00:00:00+00:00,2021-06-09,33384.21,37529.42,32400.0,37387.12,1254.513945,37294.0
00:00:00+00:00,2021-06-10,37398.73,38429.32,35793.04,36656.06,985.865997,34133.0
00:00:00+00:00,2021-06-11,36730.0,37667.81,35954.63,37336.65,765.615706,26959.0
00:00:00+00:00,2021-06-12,37348.27,37454.93,34600.83,35528.99,652.202114,24563.0
00:00:00+00:00,2021-06-13,35528.99,39362.54,34772.02,39017.71,780.296094,26454.0
00:00:00+00:00,2021-06-14,39032.5,41045.45,38739.09,40522.72,849.361417,28634.0
00:00:00+00:00,2021-06-15,40528.17,41356.9,39536.75,40154.51,610.275926,22149.0
00:00:00+00:00,2021-06-16,40134.0,40522.07,38119.12,38351.86,675.958044,21117.0
00:00:00+00:00,2021-06-17,38330.04,39542.38,37378.93,38094.04,764.534361,23201.0
00:00:00+00:00,2021-06-18,38063.65,38195.67,31000.0,35824.6,1084.997908,29473.0
00:00:00+00:00,2021-06-19,35814.46,36452.48,34830.14,35493.08,874.417075,27276.0
00:00:00+00:00,2021-06-20,35484.89,36132.13,33342.36,35593.24,1259.84697,32992.0
00:00:00+00:00,2021-06-21,35608.32,35742.84,31254.29,31616.31,3321.749211,81607.0
00:00:00+00:00,2021-06-22,31614.45,33295.8,28812.78,32496.39,2127.805597,36208.0
00:00:00+00:00,2021-06-23,32509.3,34838.8,31670.94,33664.27,1836.143088,42474.0
00:00:00+00:00,2021-06-24,33675.5,35279.2,32313.37,34653.19,1034.194571,31640.0
00:00:00+00:00,2021-06-25,34711.06,35499.14,31270.83,31592.52,1289.67848,41063.0
00:00:00+00:00,2021-06-26,31578.88,32711.25,30161.2,32271.79,1662.163429,50787.0
00:00:00+00:00,2021-06-27,32294.65,34748.64,32000.19,34692.49,1102.643534,31494.0
00:00:00+00:00,2021-06-28,34709.02,35285.42,33884.84,34487.91,731.538894,20475.0
00:00:00+00:00,2021-06-29,34487.57,36605.26,34235.93,35922.17,656.54945,19479.0
00:00:00+00:00,2021-06-30,35894.9,36088.87,34013.34,35036.58,558.669277,15915.0
00:00:00+00:00,2021-07-01,35048.78,35048.78,32720.03,33506.98,786.487139,20047.0
00:00:00+00:00,2021-07-02,33502.26,33971.12,32698.4,33796.99,654.513379,18352.0
00:00:00+00:00,2021-07-03,33831.62,34943.45,33322.38,34680.62,329.473886,9798.0
00:00:00+00:00,2021-07-04,34648.23,35955.94,34374.99,35280.51,290.759907,8960.0
00:00:00+00:00,2021-07-05,35271.85,35271.85,33138.52,33704.45,452.172232,12076.0
00:00:00+00:00,2021-07-06,33693.05,35098.77,33532.93,34217.95,419.553226,12315.0
00:00:00+00:00,2021-07-07,34178.7,35050.0,33789.71,33856.82,248.928842,6968.0
00:00:00+00:00,2021-07-08,33849.49,33910.81,32082.19,32865.32,409.384321,10678.0
00:00:00+00:00,2021-07-09,32825.9,34098.94,32269.96,33800.0,219.250004,7104.0
00:00:00+00:00,2021-07-10,33809.13,34259.02,33037.11,33521.39,144.937288,5002.0
00:00:00+00:00,2021-07-11,33507.55,34608.53,33315.62,34219.66,114.949624,3635.0
00:00:00+00:00,2021-07-12,34257.39,34672.14,32660.9,33095.72,222.171472,6140.0
00:00:00+00:00,2021-07-13,33080.47,33333.33,32212.0,32735.35,229.918775,6320.0
00:00:00+00:00,2021-07-14,32720.31,33101.8,31592.44,32833.28,315.796934,7848.0
00:00:00+00:00,2021-07-15,32804.36,33190.35,31146.74,31880.94,268.997992,7316.0
00:00:00+00:00,2021-07-16,31868.53,32246.13,31032.34,31384.87,241.814452,6441.0
00:00:00+00:00,2021-07-17,31373.98,31962.49,31173.03,31496.21,154.382012,4445.0
00:00:00+00:00,2021-07-18,31485.79,32440.18,31111.12,31772.22,148.102181,4271.0
00:00:00+00:00,2021-07-19,31796.51,31893.64,30418.08,30807.0,221.956478,6528.0
00:00:00+00:00,2021-07-20,30836.68,31058.04,29285.64,29793.14,311.156764,8786.0
00:00:00+00:00,2021-07-21,29817.41,32827.16,29485.51,32137.9,508.029604,13689.0
00:00:00+00:00,2021-07-22,32136.1,32585.53,31717.4,32288.45,210.069007,5647.0
00:00:00+00:00,2021-07-23,32309.79,33629.45,31988.51,33617.19,253.381513,5792.0
00:00:00+00:00,2021-07-24,33631.54,34487.56,33406.18,34256.95,206.847126,6169.0
00:00:00+00:00,2021-07-25,34257.61,35400.0,33859.48,35376.42,182.421594,6198.0
00:00:00+00:00,2021-07-26,35400.17,40552.97,35228.72,37238.35,1520.271596,39160.0
00:00:00+00:00,2021-07-27,37228.04,39539.28,36388.38,39451.15,1240.66946,27850.0
00:00:00+00:00,2021-07-28,39478.73,40904.2,38801.68,40004.07,1508.581574,34270.0
00:00:00+00:00,2021-07-29,40015.28,40638.33,39246.14,40024.95,690.60712,16162.0
00:00:00+00:00,2021-07-30,40036.67,42304.59,38319.41,42184.71,880.797299,21336.0
00:00:00+00:00,2021-07-31,42202.67,42406.06,41042.3,41467.43,613.804641,14244.0
00:00:00+00:00,2021-08-01,41454.28,42572.97,39435.07,39867.61,726.429297,17247.0
00:00:00+00:00,2021-08-02,39854.9,40448.59,38690.0,39134.75,720.230539,15423.0
00:00:00+00:00,2021-08-03,39131.81,39772.59,37624.27,38207.64,854.945391,18778.0
00:00:00+00:00,2021-08-04,38187.16,39960.18,37502.81,39717.83,910.347618,21508.0
00:00:00+00:00,2021-08-05,39734.44,41351.73,37324.64,40850.68,949.729226,30516.0
00:00:00+00:00,2021-08-06,40879.64,43357.2,39871.81,42778.58,1078.789467,28996.0
00:00:00+00:00,2021-08-07,42840.78,44703.76,42466.76,44569.13,739.671574,25832.0
00:00:00+00:00,2021-08-08,44591.85,45323.78,43267.87,43800.1,897.223522,27447.0
00:00:00+00:00,2021-08-09,43787.81,46450.0,42792.26,46259.86,898.425457,31415.0
00:00:00+00:00,2021-08-10,46266.87,46729.77,44646.75,45607.09,536.456836,19431.0
00:00:00+00:00,2021-08-11,45571.98,46756.6,45337.43,45514.26,572.938043,19129.0
00:00:00+00:00,2021-08-12,45514.26,46225.03,43774.29,44413.58,802.047075,21994.0
00:00:00+00:00,2021-08-13,44417.93,47887.04,44232.45,47810.29,571.206019,18483.0
00:00:00+00:00,2021-08-14,47808.98,48142.35,46007.85,47057.95,525.211238,18077.0
00:00:00+00:00,2021-08-15,47088.11,47369.86,45498.97,47026.59,444.754706,16044.0
00:00:00+00:00,2021-08-16,46968.06,48042.76,45666.66,45910.68,601.57376,20515.0
00:00:00+00:00,2021-08-17,45892.51,47165.41,44387.37,44684.76,560.283212,29592.0
00:00:00+00:00,2021-08-18,44687.23,46015.73,44210.52,44712.79,553.942528,25464.0
00:00:00+00:00,2021-08-19,44719.39,47037.31,43946.05,46766.09,571.692102,26513.0
00:00:00+00:00,2021-08-20,46773.08,49398.55,46654.37,49330.28,530.624469,26382.0
00:00:00+00:00,2021-08-21,49326.73,49786.94,48250.0,48828.44,423.011787,26097.0
00:00:00+00:00,2021-08-22,48811.93,49491.21,48053.85,49237.98,334.488609,18539.0
00:00:00+00:00,2021-08-23,49256.32,50519.73,49033.55,49511.25,347.963542,20254.0
00:00:00+00:00,2021-08-24,49471.73,49855.83,47600.74,47687.62,408.902002,22383.0
00:00:00+00:00,2021-08-25,47691.39,49249.38,47124.15,48992.13,317.386566,19601.0
00:00:00+00:00,2021-08-26,48981.39,49352.48,46289.31,46832.32,493.754659,24987.0
00:00:00+00:00,2021-08-27,46853.72,49145.45,46346.8,49065.69,342.391413,21095.0
00:00:00+00:00,2021-08-28,49058.85,49294.85,48351.66,48893.12,196.051516,10890.0
00:00:00+00:00,2021-08-29,48904.82,49625.73,47766.64,48766.23,286.036849,15386.0
00:00:00+00:00,2021-08-30,48766.23,48864.24,46860.25,46973.36,330.597106,16701.0
00:00:00+00:00,2021-08-31,46971.17,48244.76,46700.0,47104.02,286.739779,16284.0
00:00:00+00:00,2021-09-01,47094.77,49154.87,46523.64,48824.52,310.557194,19224.0
00:00:00+00:00,2021-09-02,48824.63,50368.39,48599.52,49262.09,350.822048,18937.0
00:00:00+00:00,2021-09-03,49261.75,51036.51,48344.77,50006.77,526.533146,23582.0
00:00:00+00:00,2021-09-04,49993.48,50527.47,49374.49,49924.04,214.21538,9527.0
00:00:00+00:00,2021-09-05,49938.74,51884.48,49461.18,51766.08,223.970273,11614.0
00:00:00+00:00,2021-09-06,51771.94,52777.26,51000.0,52670.46,306.111485,13300.0
00:00:00+00:00,2021-09-07,52655.13,52921.17,42842.06,46854.08,1137.487028,45703.0
00:00:00+00:00,2021-09-08,46852.57,47332.92,44404.0,46076.92,848.989813,33300.0
00:00:00+00:00,2021-09-09,46063.39,47399.7,45523.81,46376.72,487.663798,20839.0
00:00:00+00:00,2021-09-10,46370.43,47046.55,44129.41,44855.96,465.792272,24807.0
00:00:00+00:00,2021-09-11,44838.69,45988.21,44722.75,45148.04,247.914549,13325.0
00:00:00+00:00,2021-09-12,45162.55,46482.91,44747.08,46027.77,225.996135,11537.0
00:00:00+00:00,2021-09-13,46032.51,46868.0,43400.01,44966.38,769.224898,33199.0
00:00:00+00:00,2021-09-14,44953.61,47253.93,44646.41,47115.67,401.86439,16293.0
00:00:00+00:00,2021-09-15,47088.05,48449.82,46693.49,48122.51,242.342119,12913.0
00:00:00+00:00,2021-09-16,48132.64,48483.87,47019.16,47778.21,235.202393,12313.0
00:00:00+00:00,2021-09-17,47761.34,48149.99,46750.0,47297.06,321.851847,10674.0
00:00:00+00:00,2021-09-18,47297.06,48822.96,47043.47,48298.24,309.632992,10564.0
00:00:00+00:00,2021-09-19,48280.26,48358.1,46841.36,47253.0,317.519974,10030.0
00:00:00+00:00,2021-09-20,47260.38,47335.39,42477.34,43024.3,1333.091361,40427.0
00:00:00+00:00,2021-09-21,43017.59,43628.08,39601.76,40711.34,670.608756,40013.0
00:00:00+00:00,2021-09-22,40742.78,44044.97,40573.44,43569.32,308.481947,19795.0
00:00:00+00:00,2021-09-23,43545.89,44970.0,43081.39,44873.52,492.04772,17312.0
00:00:00+00:00,2021-09-24,44856.8,45166.9,40701.68,42825.93,495.596922,28427.0
00:00:00+00:00,2021-09-25,42816.59,42971.84,41660.34,42691.47,428.330488,14654.0
00:00:00+00:00,2021-09-26,42674.74,43947.66,40753.56,43157.31,299.6972,15512.0
00:00:00+00:00,2021-09-27,43138.88,44357.56,42101.09,42163.05,207.507216,10964.0
00:00:00+00:00,2021-09-28,42135.62,42761.9,40878.18,41027.56,212.982702,11659.0
00:00:00+00:00,2021-09-29,41027.56,42600.0,40753.27,41540.88,159.839779,9542.0
00:00:00+00:00,2021-09-30,41540.87,44107.61,41413.79,43814.04,230.712581,13119.0
00:00:00+00:00,2021-10-01,43825.91,48454.35,43296.61,48141.86,434.783915,22783.0
00:00:00+00:00,2021-10-02,48141.86,48329.32,47432.44,47673.42,92.462526,6317.0
00:00:00+00:00,2021-10-03,47652.54,49213.41,47085.02,48193.6,140.454943,9541.0
00:00:00+00:00,2021-10-04,48188.92,49490.82,46902.4,49209.86,231.397469,15461.0
00:00:00+00:00,2021-10-05,49209.98,51887.58,49048.35,51472.55,242.549091,16069.0
00:00:00+00:00,2021-10-06,51453.36,55763.34,50399.09,55314.08,578.993271,30250.0
00:00:00+00:00,2021-10-07,55326.96,55335.86,53372.79,53759.47,319.263736,17603.0
00:00:00+00:00,2021-10-08,53786.77,56108.63,53626.09,53931.59,202.765858,15973.0
00:00:00+00:00,2021-10-09,53974.27,55469.69,53673.33,54909.73,94.383476,7470.0
00:00:00+00:00,2021-10-10,54929.4,56517.37,54106.64,54632.2,159.560014,14426.0
00:00:00+00:00,2021-10-11,54650.0,57828.75,54425.55,57472.39,196.150945,17091.0
00:00:00+00:00,2021-10-12,57452.25,57667.6,53918.36,56008.43,304.384578,18223.0
00:00:00+00:00,2021-10-13,55994.38,57767.57,54243.01,57381.02,330.799268,19553.0
00:00:00+00:00,2021-10-14,57374.38,58522.72,56838.93,57323.25,257.861185,15272.0
00:00:00+00:00,2021-10-15,57335.18,62921.75,56868.66,61692.71,568.478276,32403.0
00:00:00+00:00,2021-10-16,61705.9,62355.71,60152.52,60875.66,193.45106,10835.0
00:00:00+00:00,2021-10-17,60882.41,61765.36,58950.0,61522.79,264.328583,14658.0
00:00:00+00:00,2021-10-18,61558.1,62697.12,59887.66,62069.63,363.712873,21697.0
00:00:00+00:00,2021-10-19,62035.82,64470.07,61361.15,64287.6,535.998815,25731.0
00:00:00+00:00,2021-10-20,64300.48,67018.63,63511.28,66010.31,368.213992,21888.0
00:00:00+00:00,2021-10-21,65991.72,66642.09,62003.91,62202.64,527.213957,30916.0
00:00:00+00:00,2021-10-22,62202.64,63718.37,60022.06,60701.38,355.27964,19458.0
00:00:00+00:00,2021-10-23,60666.1,61729.12,59602.68,61291.02,146.715675,8084.0
